ID,Manufacturer,Model,Category,Mileage,Gear box type,Doors,Wheel,Color,Interior color,VIN,Leather interior,Price,Customs
45662237,TOYOTA,Prius,Sedan,0 km,Automatic,4/5,Left wheel,Blue,Black,,1,750,586
45776697,MERCEDES-BENZ,E 240,Sedan,256000 km,Tiptronic,4/5,Left wheel,Blue,Grey,,0,2700,
45597566,MERCEDES-BENZ,GLA 250,Jeep,99542 km,Automatic,4/5,Left wheel,White,,WDCTG4GB2FJ079420,1,3550,765
45791550,SUBARU,Forester,Jeep,112088 km,Automatic,4/5,Left wheel,Blue,Grey,JF2SJABC5FH467851,1,Price negotiable,87
45731133,HYUNDAI,H1,Minivan,208284 km,Automatic,4/5,Left wheel,Silver,Black,,1,10017,777
45791544,SUBARU,Forester,Jeep,216749 km,Automatic,4/5,Left wheel,Silver,,JF2SJGUC3FH511152,1,Price negotiable,87
45744705,RENAULT,Scenic 1.6,Minivan,111111 km,Manual,4/5,Left wheel,Silver,Grey,,0,1300,
45597545,MERCEDES-BENZ,GLA 250,Jeep,97446 km,Automatic,4/5,Left wheel,White,Black,WDCTG4EB6HJ347830,1,850,1017
45655653,LEXUS,RX 400,Jeep,247926 km,Automatic,4/5,Left wheel,Black,,JTJGW31U282851777,1,Price negotiable,1750
44076338,BMW,X5,Jeep,300000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,6900,
45731099,HYUNDAI,H1,Minivan,151854 km,Automatic,4/5,Left wheel,Grey,Black,,1,9731,777
45594668,MERCEDES-BENZ,GLE 350,Sedan,0 km,Automatic,,Left wheel,White,,4JGDA6EB9HA818856,1,125,1481
45791539,SUBARU,Forester,Jeep,91560 km,Automatic,4/5,Left wheel,Green,Grey,JF2SJADC4GH405856,1,Price negotiable,87
45744696,DAEWOO,Lacetti,Sedan,75644 km,Automatic,4/5,Left wheel,Silver,Black,,1,1900,966
45776690,HYUNDAI,Sonata,Sedan,115000 km,Tiptronic,4/5,Left wheel,Silver,Grey,,0,3700,831
45655641,LEXUS,RX 450,Jeep,22261 km,Automatic,,Left wheel,,,2T2BGMCA4KC033698,1,175,815
45731062,HYUNDAI,H1,Universal,40877 km,Automatic,4/5,Left wheel,Grey,Black,,1,9670,1091
45594588,MERCEDES-BENZ,GLA 250,Sedan,63317 km,Automatic,,Left wheel,Black,,WDCTG4EB4JJ498848,1,Price negotiable,1079
45791535,BMW,X6,Jeep,160000 km,Tiptronic,4/5,Left wheel,Black,Beige,5UXFG8C55ALZ94929,1,14000,
45744689,TOYOTA,Camry,Sedan,109000 km,Automatic,4/5,Left wheel,White,Black,,0,Price negotiable,
45655223,LEXUS,RX 450,Jeep,59858 km,Automatic,4/5,Left wheel,Silver,,2T2ZZMCA3GC021395,1,3800,690
45791530,BMW,X1,Jeep,113818 km,Automatic,4/5,Left wheel,Grey,,WBXHT3C31H5F68988,1,Price negotiable,1017
45776685,TOYOTA,Prius,Sedan,170000 km,Variator,4/5,Left wheel,Black,White,,0,5300,
45731026,HYUNDAI,H1,Minivan,45780 km,Automatic,4/5,Left wheel,Black,Black,,1,8353,1024
45594566,MERCEDES-BENZ,GLA 250,Jeep,15043 km,Automatic,,Left wheel,White,,WDCTG4EB8KJ548734,1,16000,1077
45399589,FORD,Transit Custom,Goods wagon,161000 km,Manual,4/5,Left wheel,White,Grey,,0,12500,694
45730976,HYUNDAI,Genesis,Sedan,33705 km,Automatic,4/5,Left wheel,Grey,Black,,1,14200,1413
45791526,BMW,X1,Jeep,84707 km,Automatic,4/5,Left wheel,Black,,WBXHT3C34H5F78849,1,Price negotiable,1017
45655208,LEXUS,RX 450,Jeep,220470 km,Automatic,4/5,Left wheel,Grey,,JTJBK1BA7E2039031,1,Price negotiable,517
45594549,MERCEDES-BENZ,GLE 350,Jeep,109024 km,Automatic,4/5,Left wheel,Silver,Black,4JGDA5JB4GA731168,1,3000,1493
45776676,MERCEDES-BENZ,ML 320,Jeep,304000 km,Tiptronic,4/5,Left wheel,White,Brown,4JGBB25E69A512884,1,8300,
45744680,FORD,Explorer,Jeep,108748 km,Automatic,4/5,Left wheel,Black,Black,,1,20072,1273
45791522,OPEL,Corsa,Sedan,141000 km,Automatic,4/5,Left wheel,Beige,Black,,0,Price negotiable,
45655181,LEXUS,RX 400,Jeep,276573 km,Automatic,4/5,Left wheel,Black,,2T2HK31U68C047319,1,Price negotiable,1850
45711842,MERCEDES-BENZ,C 230,Sedan,250000 km,Automatic,4/5,Left wheel,Grey,Black,,1,4000,
45730941,HYUNDAI,Genesis,Coupe,170340 km,Automatic,4/5,Left wheel,Black,Black,,1,5406,836
45744676,DAEWOO,Lacetti,Sedan,45258 km,Automatic,4/5,Left wheel,Silver,Black,,1,1853,790
45594529,MERCEDES-BENZ,GLE 350,Jeep,117368 km,Automatic,4/5,Left wheel,Black,,4JGDA5HB7GA700082,1,Price negotiable,1493
45791518,SUBARU,Forester,Jeep,66570 km,Automatic,4/5,Left wheel,Blue,Grey,JF2SJAHC9GH420573,1,Price negotiable,87
45655136,LEXUS,RX 450,Jeep,232357 km,Automatic,4/5,Left wheel,Black,,2T2BK1BA2CC145965,1,300,1058
45594509,MERCEDES-BENZ,GLE 350,Jeep,59331 km,Automatic,4/5,Left wheel,Black,,4JGDA5JB3HA874761,1,19000,1714
45744671,DAEWOO,Lacetti,Sedan,53613 km,Automatic,4/5,Left wheel,Silver,Black,,1,1903,790
45776670,TOYOTA,RAV 4,Jeep,105600 km,Automatic,4/5,Left wheel,White,Grey,,0,7900,
45730906,HYUNDAI,Genesis,Sedan,235729 km,Automatic,4/5,Left wheel,Silver,Black,,1,5575,1324
45791514,BMW,X1,Jeep,53541 km,Automatic,4/5,Left wheel,White,Black,WBXHT3C31H5F78419,1,Price negotiable,1017
44850801,HYUNDAI,Elantra,Sedan,188800 km,Tiptronic,4/5,Left wheel,Black,Beige,,1,6500,639
45594498,MERCEDES-BENZ,GLA 250,Jeep,109555 km,Automatic,4/5,Left wheel,White,,WDCTG4EB9GJ201632,1,Price negotiable,891
45730873,HYUNDAI,Genesis,Coupe,112387 km,Automatic,4/5,Left wheel,Grey,Black,,1,5099,707
45744669,DAEWOO,Lacetti,Sedan,47221 km,Automatic,4/5,Left wheel,Black,Black,,1,2550,836
45655096,LEXUS,RX 450,Jeep,0 km,Automatic,4/5,Left wheel,Grey,,2T2ZZMCA1GC008158,1,11100,690
45805597,MERCEDES-BENZ,E 350,Sedan,108000 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,1624
45791509,BMW,X1,Jeep,45726 km,Automatic,4/5,Left wheel,Black,Black,WBXHT3C37H5F74407,1,Price negotiable,1017
45594485,MERCEDES-BENZ,GLA 250,Jeep,120638 km,Automatic,4/5,Left wheel,Black,,WDCTG4EB3HJ329043,1,175,1017
45744663,FORD,Explorer,Jeep,61267 km,Automatic,4/5,Left wheel,White,Black,,1,29358,1011
45776665,MITSUBISHI,Pajero,Jeep,155000 km,Tiptronic,2/3,Right-hand drive,Silver,Grey,,0,5900,
45655065,LEXUS,RX 450,Jeep,0 km,Automatic,4/5,Left wheel,Silver,,JTJBC1BA7A2031700,1,Price negotiable,1399
45729844,HYUNDAI,Elantra,Sedan,38914 km,Automatic,4/5,Left wheel,Grey,Black,,1,8630,629
45791505,FORD,Fusion,Sedan,72819 km,Automatic,4/5,Left wheel,Red,Black,3FA6P0RU3KR188341,1,Price negotiable,503
45655053,LEXUS,RX 450,Jeep,104174 km,Automatic,4/5,Left wheel,Black,,JTJBC1BA6D2062604,1,Price negotiable,1055
45428582,HYUNDAI,Elantra SE,Sedan,90000 km,Tiptronic,4/5,Left wheel,Black,Beige,,0,6500,1017
45592520,MERCEDES-BENZ,GLE 350,Sedan,0 km,Automatic,,Left wheel,White,,4JGDA6EB9HA818856,1,125,1481
45744660,DAEWOO,Lacetti,Sedan,58284 km,Automatic,4/5,Left wheel,White,Black,,1,2550,583
45729808,HYUNDAI,Elantra,Sedan,90000 km,Automatic,4/5,Left wheel,Black,Black,,1,8723,528
45791502,FORD,Fusion,Sedan,105821 km,Automatic,4/5,Left wheel,White,Black,3FA6P0LUXJR156669,1,Price negotiable,505
45351386,TOYOTA,CHR,Jeep,24000 km,Automatic,4/5,Left wheel,Black,Black,NMTKHMBX4JR026455,0,15500,
45655035,LEXUS,RX 450,Jeep,382746 km,Automatic,4/5,Left wheel,Silver,,JTJBC1BAXA2012476,1,100,1399
45538837,FORD,Fiesta,Sedan,47000 km,Automatic,4/5,Left wheel,Silver,Black,3FADP4BJ8FM178812,0,4200,629
45592503,MERCEDES-BENZ,GLA 250,Sedan,63317 km,Automatic,,Left wheel,Black,,WDCTG4EB4JJ498848,1,Price negotiable,1079
45729777,HYUNDAI,Elantra,Sedan,97577 km,Automatic,4/5,Left wheel,White,Black,,1,8818,528
45744651,DAEWOO,Lacetti,Sedan,71479 km,Automatic,4/5,Left wheel,Grey,Black,,1,2150,761
45759738,TOYOTA,Prius,Sedan,265000 km,Automatic,4/5,Left wheel,Golden,Beige,,0,3300,649
45791498,BMW,X1,Jeep,42400 km,Automatic,4/5,Left wheel,Black,Black,WBXHT3C34J5K22808,1,Price negotiable,1079
45451157,HONDA,Elysion,Minivan,190000 km,Tiptronic,4/5,Right-hand drive,White,Beige,,1,4018,
45592491,MERCEDES-BENZ,GLA 250,Sedan,47574 km,Automatic,,Left wheel,Black,,WDCTG4EB5JJ484134,1,300,1079
45759780,VOLKSWAGEN,Jetta,Sedan,128000 km,Automatic,4/5,Left wheel,Black,Black,,1,4700,
45729737,HYUNDAI,Elantra,Sedan,104674 km,Automatic,4/5,Left wheel,Silver,Black,,1,8818,629
45744647,FORD,Explorer,Jeep,15000 km,Automatic,4/5,Left wheel,White,Black,,1,32998,1156
45776588,VOLKSWAGEN,Passat,Sedan,44000 km,Automatic,4/5,Left wheel,White,Black,,1,Price negotiable,810
45791494,FORD,Fusion,Sedan,198488 km,Automatic,4/5,Left wheel,Silver,Black,3FA6P0RUXER315848,1,Price negotiable,333
45759758,MITSUBISHI,Pajero Mini,Jeep,314000 km,Manual,2/3,Right-hand drive,Silver,White,,0,1400,
45744642,DAEWOO,Lacetti,Sedan,69111 km,Automatic,4/5,Left wheel,Black,Black,,1,2400,687
45592480,MERCEDES-BENZ,GLE 350,Jeep,55403 km,Automatic,4/5,Left wheel,Black,,4JGDA5JB8HA908015,1,1300,1714
45729688,HYUNDAI,Elantra,Sedan,50015 km,Automatic,4/5,Left wheel,Blue,Black,,1,9005,530
45776621,TOYOTA,Camry,Sedan,208000 km,Tiptronic,4/5,Left wheel,White,Black,,1,6000,781
45647971,TOYOTA,Camry,Sedan,243176 km,Automatic,4/5,Left wheel,Grey,Black,4T1BD1FK1EU110837,1,Price negotiable,394
45461420,RENAULT,Scenic,Sedan,165000 km,Manual,4/5,Left wheel,Grey,Black,,0,4800,649
44140325,DODGE,Challenger,Coupe,150000 km,Tiptronic,2/3,Left wheel,Orange,Black,,1,9900,
45729643,HYUNDAI,Elantra,Sedan,94401 km,Automatic,4/5,Left wheel,White,Black,,1,9098,730
45366572,MERCEDES-BENZ,GLE 350,Jeep,36803 km,Automatic,4/5,Left wheel,Black,,4JGDA5HB2HA914818,1,19700,1714
45776565,FORD,Cougar,Coupe,130000 km,Manual,2/3,Left wheel,Silver,Black,,1,733,
45647943,TOYOTA,Camry,Sedan,109798 km,Automatic,4/5,Left wheel,White,Black,4T1BD1FK5EU128824,1,1750,394
45663930,CHEVROLET,Malibu LT,Sedan,84782 km,Automatic,4/5,Left wheel,White,Black,1G1ZE5ST1HF259711,0,5050,784
45744635,FORD,Explorer,Jeep,39263 km,Automatic,4/5,Left wheel,Black,Black,,1,28575,1011
45729595,HYUNDAI,Elantra,Sedan,73628 km,Automatic,4/5,Left wheel,Silver,Black,,1,9005,528
45366560,MERCEDES-BENZ,GLA 250,Jeep,21755 km,Automatic,4/5,Left wheel,Blue,,WDCTG4GB1HJ306177,1,Price negotiable,1017
45742157,KIA,Optima ECO HYBRID,Sedan,102000 km,Tiptronic,4/5,Left wheel,White,Beige,,1,7700,382
45429600,OPEL,Astra,Goods wagon,175000 km,Manual,4/5,Left wheel,Grey,Black,,0,3800,867
45729557,HYUNDAI,Elantra,Sedan,78555 km,Automatic,4/5,Left wheel,White,Black,,1,9193,528
44997899,TOYOTA,Prius,Hatchback,110990 km,Automatic,4/5,Left wheel,Silver,Black,JTDKN3DU2C5403364,0,5150,586
45647922,TOYOTA,Camry,Sedan,314373 km,Automatic,4/5,Left wheel,Grey,Black,4T1BD1FK2CU027785,1,125,781
45366543,MERCEDES-BENZ,GLA 250,Jeep,64822 km,Automatic,4/5,Left wheel,Black,,WDCTG4GB3FJ068555,1,Price negotiable,765
45741892,SUBARU,Outback,Jeep,118000 km,Tiptronic,4/5,Left wheel,Black,Black,,0,5600,781
45805591,MERCEDES-BENZ,E 550,Sedan,58000 km,Automatic,4/5,Left wheel,Silver,Black,,1,Price negotiable,2503
45262815,FORD,Explorer,Jeep,59758 km,Automatic,4/5,Left wheel,Carnelian red,Black,1FM5K7DH4HGB44903,1,8000,1011
45744629,FORD,Explorer,Jeep,37071 km,Automatic,4/5,Left wheel,Grey,Black,,1,22030,1273
45366525,MERCEDES-BENZ,GLA 250,Jeep,66942 km,Automatic,4/5,Left wheel,White,,WDCTG4EB1GJ224421,1,250,891
45647855,TOYOTA,Camry,Sedan,144749 km,Automatic,4/5,Left wheel,Black,Black,4T4BF1FK3DR322783,1,Price negotiable,779
45776596,MAZDA,Demio mazda2,Hatchback,185000 km,Manual,4/5,Left wheel,Blue,Black,,0,2300,
45805587,MITSUBISHI,Galant,Sedan,11111 km,Manual,4/5,Left wheel,Green,Black,,1,1500,
45744620,FORD,Transit,Microbus,171000 km,Manual,4/5,Left wheel,White,Grey,,0,5899,
45262480,HYUNDAI,Elantra Limited,Sedan,35167 km,Automatic,4/5,Left wheel,Red,Grey,KMHD84LF7HU075487,1,5250,765
45647848,TOYOTA,Camry,Sedan,39552 km,Automatic,4/5,Left wheel,Black,Black,4T1B11HK5KU696752,1,80,607
45614513,MERCEDES-BENZ,E 350,Sedan,237158 km,Automatic,4/5,Left wheel,Black,,WDDHF8JB5DA739855,1,50,1055
45805580,FORD,Escape,Jeep,43278 km,Automatic,4/5,Left wheel,Grey,Grey,1FMCU9GD5HUF00458,1,Price negotiable,784
45776592,BMW,X6,Jeep,139452 km,Tiptronic,4/5,Left wheel,Black,Black,,1,12800,
45744616,FORD,Escape,Jeep,70165 km,Automatic,4/5,Left wheel,White,Black,,1,11451,528
45647833,TOYOTA,Camry,Sedan,9626 km,Automatic,4/5,Left wheel,Black,Black,4T1B21HK5KU013994,1,1100,607
45805575,FORD,Escape,Jeep,37365 km,Automatic,4/5,Left wheel,White,Grey,1FMCU9GDXHUD78115,1,Price negotiable,784
45614487,MERCEDES-BENZ,E 350,Sedan,153115 km,Automatic,4/5,Left wheel,Black,,WDDHF8JB4EB006031,1,60,1053
44665563,MAZDA,Atenza,Sedan,218194 km,Automatic,4/5,Right-hand drive,Silver,Brown,,0,1500,
45261604,MAZDA,Mazda 6 TOURING,Sedan,31694 km,Automatic,4/5,Left wheel,Black,Black,JM1GL1V58H1137757,1,8600,1249
45744612,FORD,Escape,Jeep,72249 km,Automatic,4/5,Left wheel,White,Black,,1,12352,530
45805567,FORD,Escape,Jeep,28955 km,Automatic,4/5,Left wheel,Blue,Grey,1FMCU9GD5HUF00377,1,Price negotiable,784
45647821,TOYOTA,Camry,Sedan,281278 km,Automatic,4/5,Left wheel,Black,Black,4T1BD1FK2DU082867,1,Price negotiable,779
45209317,FORD,EcoSport,Jeep,8813 km,Automatic,4/5,Left wheel,Red,Black,MAJ3P1TE5JC240205,0,5750,583
45744608,FORD,Escape,Jeep,146001 km,Automatic,4/5,Left wheel,Black,Black,,1,6788,1024
45776579,TOYOTA,Land Cruiser Prado,Jeep,103000 km,Automatic,4/5,Right-hand drive,Green,Grey,,0,8000,
45614475,MERCEDES-BENZ,E 350,Sedan,240987 km,Automatic,4/5,Left wheel,Black,,WDDHF8JB2CA565936,1,525,1058
45805562,FORD,Escape,Jeep,11856 km,Automatic,4/5,Left wheel,,Grey,1FMCU9GD8HUD02005,1,Price negotiable,784
45647806,TOYOTA,Camry,Sedan,248154 km,Automatic,4/5,Left wheel,Blue,Black,4T1BD1FK2EU110507,1,Price negotiable,394
45744604,FORD,Escape,Jeep,170060 km,Automatic,4/5,Left wheel,Silver,Black,,1,5612,1246
45614463,MERCEDES-BENZ,E 350,Sedan,248525 km,Automatic,4/5,Left wheel,Black,,WDDHF8HB1BA283369,1,5800,1172
45030700,CHEVROLET,Malibu LT,Sedan,17961 km,Automatic,4/5,Left wheel,Black,Black,1G1ZE5ST3HF146245,0,6150,650
45805556,FORD,Escape,Jeep,117302 km,Automatic,4/5,Left wheel,White,Grey,1FMCU9GD5JUB02012,1,Price negotiable,831
45074222,HONDA,Ridgeline,Pickup,256000 km,Automatic,4/5,Left wheel,White,White,,1,9700,
45744599,MERCEDES-BENZ,E 350,Sedan,230000 km,Automatic,4/5,Left wheel,Black,Black,,1,6000,
45647797,TOYOTA,Camry,Sedan,156518 km,Automatic,4/5,Left wheel,White,Black,4T1BD1FK7CU062418,1,1150,781
45614458,MERCEDES-BENZ,E 350,Sedan,205922 km,Automatic,4/5,Left wheel,Black,,WDBUF87X49B402962,1,20,1624
45744578,TOYOTA,Highlander HYBRID,Jeep,213750 km,Automatic,4/5,Left wheel,White,Beige,JTEEW44A782014472,1,10000,
45791485,FORD,Fusion,Sedan,36832 km,Automatic,4/5,Left wheel,White,Black,3FA6P0LU0KR257723,1,Price negotiable,503
45776569,MERCEDES-BENZ,SL 350,Coupe,10000 km,Automatic,2/3,Left wheel,Black,Black,,1,Price negotiable,1053
45805552,FORD,Escape,Jeep,68392 km,Automatic,4/5,Left wheel,Black,,1FMCU0GDXJUA43485,1,Price negotiable,831
45647786,TOYOTA,Camry,Sedan,414200 km,Automatic,4/5,Left wheel,Green,Black,4T1BD1FK8DU070979,1,Price negotiable,779
45614433,MERCEDES-BENZ,E 350,Sedan,325811 km,Automatic,4/5,Left wheel,Black,,WDDHF9ABXBA314585,1,4200,1793
45776564,MERCEDES-BENZ,SL 65 AMG,Coupe,38000 km,Automatic,2/3,Left wheel,White,Black,,1,Price negotiable,1613
45805547,FORD,Escape,Jeep,91499 km,Automatic,4/5,Left wheel,Red,Grey,1FMCU0GD0JUC12588,1,Price negotiable,831
45744567,HYUNDAI,Elantra,Sedan,80000 km,Automatic,4/5,Left wheel,White,Beige,,0,4900,585
45647772,TOYOTA,Camry,Sedan,179381 km,Automatic,4/5,Left wheel,Black,Black,4T1BD1FK6EU137614,1,3550,394
45791481,FORD,Fusion,Sedan,218115 km,Automatic,4/5,Left wheel,Blue,Beige,3FADP0L31AR126555,1,Price negotiable,1024
45776557,KIA,Optima,Hatchback,89248 km,Automatic,4/5,Left wheel,Black,Beige,,0,7300,441
45614180,MERCEDES-BENZ,E 350,Sedan,101424 km,Automatic,4/5,Left wheel,Grey,,WDDHF9CB6EA909287,1,200,1604
45721232,BMW,328,Sedan,129600 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,642
45744563,VOLKSWAGEN,Golf,Sedan,156320 km,Manual,4/5,Left wheel,Blue,Black,,0,1300,
45791476,FORD,Fusion,Sedan,88147 km,Automatic,4/5,Left wheel,Silver,Beige,3FA6P0LU4FR171658,1,Price negotiable,382
45776549,MERCEDES-BENZ,E 400,Sedan,89000 km,Automatic,4/5,Left wheel,White,Black,,1,Price negotiable,1055
45331528,TOYOTA,Camry,Sedan,23939 km,Tiptronic,4/5,Left wheel,Red,Black,4T1BF1FK1DU702215,1,Price negotiable,779
45709629,BMW,540 I,Sedan,173000 km,Manual,4/5,Left wheel,Black,Black,,1,15000,3292
45744558,OPEL,Corsa,Sedan,50000 km,Manual,4/5,Left wheel,Black,Black,,0,3476,
45776543,FORD,Fusion,Sedan,136000 km,Automatic,4/5,Left wheel,Carnelian red,Black,,0,2900,1024
45759727,CHEVROLET,Volt,Hatchback,78400 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,
45685670,NISSAN,Teana,Sedan,162952 km,Automatic,4/5,Left wheel,Silver,Yellow,,1,2900,
45632041,TOYOTA,Camry,Sedan,414200 km,Automatic,4/5,Left wheel,Green,Black,4T1BD1FK8DU070979,1,Price negotiable,779
45805537,FORD,Escape,Jeep,65501 km,Automatic,4/5,Left wheel,,Grey,1FMCU9GD1JUA44027,1,Price negotiable,831
45744542,TOYOTA,Prius,Hatchback,185000 km,Variator,4/5,Left wheel,Blue,Beige,,0,5300,645
45776537,OPEL,Astra,Hatchback,189000 km,Manual,4/5,Left wheel,Silver,Grey,,0,4200,742
45632020,TOYOTA,Camry,Sedan,179381 km,Automatic,4/5,Left wheel,Black,Black,4T1BD1FK6EU137614,1,3550,394
45791470,FORD,Fusion,Sedan,79765 km,Automatic,4/5,Left wheel,Silver,Black,3FA6P0LU3HR386046,1,Price negotiable,481
45805530,FORD,Escape,Jeep,35253 km,Automatic,4/5,Left wheel,,,1FMCU0GD5JUB09134,1,Price negotiable,831
45759713,SUBARU,Forester,Jeep,96333 km,Automatic,4/5,Left wheel,White,,JF2SJADC6FH593696,1,Price negotiable,934
45744529,MERCEDES-BENZ,C 300,Sedan,155200 km,Automatic,4/5,Left wheel,White,Beige,,1,6900,1018
45783458,FORD,Fusion Se ekoboost,Sedan,106000 km,Tiptronic,4/5,Left wheel,Silver,Black,,1,6600,501
45791466,FORD,Fusion,Sedan,57320 km,Automatic,4/5,Left wheel,Grey,Black,3FA6P0RU1KR188340,1,Price negotiable,503
45759696,SUBARU,Forester,Jeep,181133 km,Automatic,4/5,Left wheel,White,,JF2SJABC0FH590148,1,Price negotiable,934
45631826,TOYOTA,Camry,Sedan,190549 km,Automatic,4/5,Left wheel,Black,Black,4T4BF1FK2DR307417,1,1600,779
44585852,TOYOTA,Camry se,Sedan,67677 km,Automatic,4/5,Left wheel,Grey,Black,,1,7685,
45744509,FORD,Transit,Microbus,207373 km,Manual,4/5,Left wheel,White,Black,,0,2700,1673
45759687,SUBARU,Forester,Sedan,74688 km,Automatic,4/5,Left wheel,Silver,,JF2SHGAC6DH423029,1,30,779
45791462,SUBARU,Forester,Jeep,146486 km,Automatic,4/5,Left wheel,Black,Black,JF2SJAAC0GH464438,1,Price negotiable,87
45805509,BMW,320,Sedan,10000 km,Manual,4/5,Left wheel,Silver,White,,0,2500,
44679265,SUBARU,Forester,Jeep,145000 km,Manual,4/5,Right-hand drive,White,Black,,1,5300,
45631812,TOYOTA,Camry,Sedan,71326 km,Automatic,4/5,Left wheel,Black,Black,4T1B11HK7JU561383,1,Price negotiable,609
45744480,BMW,X5 e53,Jeep,200000 km,Tiptronic,4/5,Left wheel,Silver,Black,,1,3900,
45791457,SUBARU,Forester,Jeep,38771 km,Automatic,4/5,Left wheel,Grey,,JF2SJAFC5GH527283,1,Price negotiable,1091
45759676,SUBARU,Forester,Jeep,204579 km,Automatic,4/5,Left wheel,Black,,JF2SHABC8CH438545,1,100,781
43942444,HONDA,FIT,Hatchback,160000 km,Variator,4/5,Right-hand drive,White,Grey,,0,13,
45776523,TOYOTA,Prius,Hatchback,222016 km,Automatic,4/5,Left wheel,Golden,Grey,,1,5300,645
45744449,HONDA,FIT,Hatchback,20000 km,Automatic,4/5,Right-hand drive,White,Grey,,0,2300,
45631780,TOYOTA,Camry,Sedan,35058 km,Automatic,4/5,Left wheel,White,Black,4T1B61HK3JU012782,1,6000,609
45668308,TOYOTA,Prius,Sedan,196000 km,Automatic,4/5,Left wheel,Grey,Grey,JTDKN3DUXB0319448,0,5700,
45791453,FORD,Fusion,Sedan,108238 km,Automatic,4/5,Left wheel,White,Black,3FA6P0LU2HR190745,1,Price negotiable,481
44703182,TOYOTA,Camry XLE,Sedan,98298 km,Automatic,4/5,Left wheel,Grey,Beige,4T1BD1FK0CU041376,1,6950,781
45744464,GAZ,24,Sedan,22400 km,Manual,4/5,Left wheel,White,Brown,,0,6000,
45418378,LEXUS,RX 450,Jeep,184878 km,Tiptronic,4/5,Left wheel,Black,Black,,1,Price negotiable,
45631750,TOYOTA,Camry,Sedan,235621 km,Automatic,4/5,Left wheel,Blue,Black,4T1BD1FK3CU003768,1,Price negotiable,781
45759658,SUBARU,Forester,Jeep,81058 km,Automatic,4/5,Left wheel,Silver,Black,JF2SJARC7FH421606,1,3400,934
44164759,CHEVROLET,Malibu LT,Sedan,71671 km,Automatic,4/5,Left wheel,Silver,Black,1G1ZE5ST2HF114869,0,5000,690
45791438,VOLKSWAGEN,Passat,Sedan,200000 km,Tiptronic,4/5,Right-hand drive,Silver,Black,,0,1500,
44672741,MITSUBISHI,Pajero,Jeep,280000 km,Automatic,2/3,Left wheel,White,Grey,,0,3500,
45776507,MERCEDES-BENZ,320,Sedan,25500 km,Automatic,4/5,Left wheel,Black,Black,,1,4300,
45631721,TOYOTA,Camry,Sedan,130478 km,Automatic,4/5,Left wheel,White,Black,4T1BD1FK3EU107695,1,275,394
45744440,OPEL,Astra,Coupe,10000 km,Automatic,2/3,Left wheel,Silver,Grey,,0,861,
43643055,HONDA,Insight,Hatchback,116197 km,Automatic,4/5,Left wheel,Black,Beige,JHMZE2H52BS011463,0,3750,490
45759648,SUBARU,Forester,Jeep,148213 km,Automatic,4/5,Left wheel,Blue,,JF2SHBBC1CH426436,1,175,781
45791447,FORD,Escape,Jeep,188426 km,Automatic,4/5,Left wheel,Grey,Grey,1FMCU0F7XFUC21205,1,Price negotiable,934
45776509,MERCEDES-BENZ,C 220 cdi,Sedan,250000 km,Automatic,4/5,Left wheel,Brown,Black,,0,3000,
45631703,TOYOTA,Camry,Sedan,524475 km,Automatic,4/5,Left wheel,Black,Black,4T1BD1FK3EU126456,1,Price negotiable,394
45744413,VOLKSWAGEN,Passat,Sedan,86842 km,Tiptronic,4/5,Left wheel,Carnelian red,Golden,,1,5548,781
45759640,SUBARU,Forester,Jeep,263459 km,Automatic,4/5,Left wheel,Blue,Black,JF2SHACC1DH426043,1,Price negotiable,779
45791443,FORD,Escape,Jeep,94747 km,Automatic,4/5,Left wheel,Yellow,Black,1FMCU0F77FUA53281,1,Price negotiable,934
42974578,KIA,Sportage SX,Jeep,55447 km,Automatic,4/5,Left wheel,Blue,Black,KNDPR3A68H7199052,1,7300,891
45433462,TOYOTA,Prius,Hatchback,124000 km,Tiptronic,4/5,Left wheel,Grey,Grey,,0,4950,761
45537443,MERCEDES-BENZ,E 220,Hatchback,260000 km,Tiptronic,4/5,Left wheel,Silver,Black,,1,9000,
45631665,TOYOTA,Camry,Sedan,281557 km,Automatic,4/5,Left wheel,Blue,Black,4T1BD1FK7CU027197,1,Price negotiable,781
45659371,MITSUBISHI,Pajero IO,Jeep,97000 km,Automatic,4/5,Left wheel,Silver,Grey,,0,3300,
45791437,FORD,Escape,Jeep,98362 km,Automatic,4/5,Left wheel,White,Grey,1FMCU9JX1FUB02406,1,Price negotiable,629
45717075,VOLVO,XC60,Universal,227200 km,Automatic,4/5,Left wheel,Black,Black,,1,6856,
45701078,TOYOTA,Prius,Sedan,155200 km,Variator,4/5,Left wheel,Silver,White,,0,6400,353
42525873,TOYOTA,Corolla,Sedan,38265 km,Manual,4/5,Left wheel,Silver,Black,,0,7015,
45776494,MERCEDES-BENZ,Vaneo,Universal,170000 km,Tiptronic,4/5,Left wheel,Silver,Black,,0,2500,
45648004,MERCEDES-BENZ,ML 350,Jeep,128784 km,Automatic,4/5,Left wheel,Grey,,4JGBB8GB9BA720270,1,Price negotiable,1172
45791432,FORD,Escape,Jeep,85813 km,Automatic,4/5,Left wheel,Black,Grey,1FMCU9G99FUC66804,1,Price negotiable,765
